no,G_ID,GDAY_DS,T_ID,WLS,P1,P2,P3,P4,D1,D2,D3,B1,B2,B3,B4,C1,C2,C3,C4,S1,S2,W,WS,WC,YEAR,p1,p2,p3,p4,d1,d2,d3,b1,b2,b3,b4,c1,c2,c3,c4,s1,s2
92,20160730HHOB0,20160730,HH,W,0.512195122,9,0.170731707,0.111111111,1,0,3,0.393939394,7,0.463414634,0.818181818,0,0.272727273,0.375,8,0,0.589285714,WIN,3,126,2016,1,1,0.283571985,0,1,0,1,1,1,1,1,0,1,0.877777778,0.5,0,0
93,20160731HHOB0,20160731,HH,L,0.5,11.25,0.105263158,0.75,0,0,1,0.25,1,0.264705882,0.53125,0,0.125,0.333333333,3,0,0.589285714,LOSE,0,126,2016,1,1,0,1,1,0,1,0.245508982,0,0,0.618242729,0,0.339068637,0.674074074,0,0,0
94,20160802HHHT0,20160802,HH,L,0.432432432,10.38461538,0.297297297,0.923076923,0,0,1,0.380952381,2,0.409090909,0.428571429,0,0.19047619,0.5,9,1,0.5,LOSE,0,126,2016,0.869022869,1,1,1,1,0,1,1,0,1,0.215471296,0,0.821145814,1,0.75,1,0
95,20160803HHHT0,20160803,HH,W,0.193548387,1,0.225806452,0.111111111,0,2,0,0.333333333,11,0.446808511,0.384615385,0,0.205128205,0.222222222,15,0,0.589285714,WIN,3,129,2016,0,0,0.770371974,0,1,1,0,0.982035928,1,1,0.043047405,0,0.929023224,0.130864198,1,0,0
96,20160804HHHT0,20160804,HH,L,0.322580645,7.875,0.193548387,0.5,0,0,0,0.35,0,0.35,0.625,0,0.125,0.454545455,8,0,0,LOSE,0,129,2016,0.218362283,0.920318725,0.485246266,0.422832981,1,0,0,1,0,0.508755509,0.985990559,0,0.339068637,1,0.5,0,0
97,20160805NCHH0,20160805,HH,W,0.257142857,4,0.171428571,0.333333333,0,0,0,0.452380952,5,0.5,0.857142857,1,0.333333333,0.5,9,1,1,WIN,3,132,2016,0,0.096945551,0.289731495,0,1,0,0,1,0.75,1,1,1,1,1,0.75,1,1
98,20160806NCHH0,20160806,HH,L,0.525,11,0.1,0.333333333,0,0,0,0.212121212,2,0.228571429,0.393939394,0,0.090909091,0.3,6,0,0.589285714,LOSE,0,132,2016,1,1,0,0,1,0,0,0,0,0,0.07962217,0,0.088069776,0.511111111,0,0,0
99,20160807NCHH0,20160807,HH,W,0.314285714,3,0.171428571,0.333333333,0,1,1,0.3,3,0.333333333,0.5,1,0.175,0.3,11,1,1,WIN,3,135,2016,0.169230769,0,0.289731495,0,1,1,1,0.68742515,0.25,0.367174127,0.495660119,1,0.707200299,0.511111111,1,1,1
100,20160809SSHH0,20160809,HH,W,0.314285714,6,0.171428571,0.333333333,0,1,0,0.394736842,3,0.425,0.631578947,0,0.210526316,0.5,8,1,1,WIN,3,138,2016,0.169230769,0.521912351,0.289731495,0,1,1,0,1,0.25,1,1,0,0.968767533,1,0.5,1,1
101,20160810SSHH0,20160810,HH,L,0.5,16,0.108695652,0.444444444,0,0,0,0.294117647,7,0.390243902,0.588235294,1,0.176470588,0.272727273,9,0,0.589285714,LOSE,0,138,2016,1,1,0,0.281888654,1,0,0,0.635435012,1,0.850622748,0.841775724,1,0.718027701,0.377777778,0.75,0,0
102,20160811HHLT0,20160811,HH,W,0.242424242,2,0.272727273,0.333333333,0,0,0,0.294117647,2,0.333333333,0.470588235,1,0.088235294,0.2,6,0,0,WIN,3,141,2016,0,0,1,0,1,0,0,0.635435012,0,0.367174127,0.380288251,1,0.068383591,0.022222222,0,0,0
103,20160812HHLT0,20160812,HH,L,0.225806452,4.5,0.322580645,0.75,0,0,0,0.21875,2,0.264705882,0.4375,1,0.09375,0.4,4,0,0.589285714,LOSE,0,141,2016,0,0.203187251,1,1,1,0,0,0,0,0,0.250494899,1,0.108986347,1,0,0,0
104,20160813HHHT0,20160813,HH,L,0.457142857,6.75,0.114285714,0,0,1,0,0.25,4,0.325,0.305555556,0,0.083333333,0.2,9,0,0,LOSE,0,141,2016,1,0.6812749,0,0,1,1,0,0.245508982,0.5,0.296383436,0,0,0.032292251,0.022222222,0.75,0,0
105,20160814HHHT0,20160814,HH,W,0.285714286,2,0.285714286,0.444444444,1,0,0,0.222222222,3,0.282051282,0.388888889,1,0.083333333,0.222222222,9,0,0.589285714,WIN,3,144,2016,0,0,1,0.281888654,1,0,0,0,0.25,0,0.059810839,1,0.032292251,0.130864198,0.75,0,0
106,20160816OBHH0,20160816,HH,L,0.547619048,13,0.238095238,0.111111111,0,0,0,0.161290323,5,0.257142857,0.35483871,1,0.064516129,0,6,1,1,LOSE,0,144,2016,1,1,0.878991292,0,1,0,0,0,0.75,0,0,1,0,0,0,1,1
107,20160817OBHH0,20160817,HH,L,0.333333333,7,0.166666667,0.555555556,0,0,0,0.264705882,6,0.358974359,0.382352941,1,0.088235294,0.222222222,9,0,0.589285714,LOSE,0,144,2016,0.282051282,0.73439575,0.247641509,0.563777308,1,0,0,0.375484325,1,0.584991637,0.034172646,1,0.068383591,0.130864198,0.75,0,0
108,20160818HHLG0,20160818,HH,W,0.27027027,5,0.189189189,0.111111111,0,0,1,0.305555556,2,0.342105263,0.527777778,1,0.194444444,0.5,3,0,0.589285714,WIN,3,147,2016,0,0.309428951,0.446715765,0,1,0,1,0.736526946,0,0.441690644,0.604622439,1,0.850362612,1,0,0,0
109,20160819HHLG0,20160819,HH,L,0.290322581,3.375,0.129032258,0.375,0,1,0,0.206896552,3,0.272727273,0.275862069,0,0.068965517,0.090909091,6,0,0.589285714,LOSE,0,147,2016,0.027295285,0,0,0.105708245,1,1,0,0,0.25,0,0,0,0,0,0,0,0
110,20160820HHKT0,20160820,HH,L,0.454545455,10.8,0.242424242,0.72,2,1,0,0.341463415,1,0.357142857,0.56097561,1,0.170731707,0.363636364,7,0,0.589285714,LOSE,0,147,2016,1,1,0.917254915,0.980972516,1,1,0,1,0,0.569433244,0.734845699,1,0.675774426,0.822222222,0.25,0,0
111,20160821HHKT0,20160821,HH,W,0.435897436,6,0.051282051,0.333333333,0,1,0,0.341463415,4,0.4,0.780487805,4,0.292682927,0.4,6,3,1,WIN,3,150,2016,0.889546351,0.521912351,0,0,1,1,0,1,0.5,0.933499654,1,1,1,1,0,1,1
112,20160824WOHH0,20160824,HH,L,0.558823529,12,0.117647059,1.444444444,0,1,1,0.303030303,3,0.361111111,0.545454545,2,0.151515152,0.285714286,4,1,1,LOSE,0,150,2016,1,1,0,1,1,1,1,0.714207948,0.25,0.603143096,0.673962097,1,0.534289973,0.441269841,0,1,1
113,20160825NCHH0,20160825,HH,L,0.45,13,0.225,0.333333333,0,1,0,0.161290323,1,0.1875,0.290322581,1,0.032258065,0,4,0,0.589285714,LOSE,0,150,2016,0.973076923,1,0.763243832,0,1,1,0,0,0,0,0,1,0,0,0,0,0
114,20160826NCHH0,20160826,HH,W,0.294117647,4,0.382352941,0.444444444,0,1,1,0.290322581,5,0.378378378,0.483870968,1,0.193548387,0.571428571,6,2,1,WIN,3,153,2016,0.049773756,0.096945551,1,0.281888654,1,1,1,0.601892988,0.75,0.74982651,0.432391675,1,0.843765271,1,0,1,1
115,20160827HHSK0,20160827,HH,W,0.444444444,4,0.222222222,0.333333333,0,2,0,0.341463415,2,0.357142857,0.585365854,1,0.268292683,0.466666667,4,0,0.589285714,WIN,3,156,2016,0.94017094,0.096945551,0.73869134,0,1,1,0,1,0,0.569433244,0.830519932,1,1,1,0,0,0
116,20160828HHSK0,20160828,HH,W,0.2,1,0.3,0.444444444,0,1,0,0.333333333,2,0.365853659,0.538461538,2,0.230769231,0.272727273,6,1,1,WIN,3,159,2016,0,0,1,0.281888654,1,1,0,0.982035928,0,0.643430482,0.646531023,1,1,0.377777778,0,1,1
117,20160830HHOB0,20160830,HH,L,0.588235294,12.375,0.176470588,0.625,0,1,0,0.303030303,5,0.378378378,0.484848485,0,0.121212121,0.166666667,9,0,0.589285714,LOSE,0,159,2016,1,1,0.334297362,0.739957717,1,1,0,0.714207948,0.75,0.74982651,0.436226126,0,0.311179874,0,0.75,0,0
118,20160901LGHH0,20160901,HH,L,0.3125,7,0.375,0.333333333,0,0,1,0.111111111,7,0.25,0.111111111,0,0.074074074,0.4,5,0,0,LOSE,0,159,2016,0.158653846,0.73439575,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0
119,20160902LGHH0,20160902,HH,W,0.388888889,6,0.333333333,0.444444444,0,1,0,0.266666667,8,0.368421053,0.666666667,2,0.333333333,0.428571429,6,0,0,WIN,3,162,2016,0.611111111,0.521912351,1,0.281888654,1,1,0,0.392814371,1,0.665240194,1,1,1,1,0,0,0
120,20160903HHWO0,20160903,HH,W,0.4375,9,0.229166667,0.545454545,0,1,1,0.431372549,5,0.454545455,0.588235294,1,0.254901961,0.421052632,13,0,0.589285714,WIN,3,165,2016,0.899038462,1,0.800072569,0.538151067,1,1,1,1,0.75,1,0.841775724,1,1,1,1,0,0
121,20160904HHWO0,20160904,HH,L,0.527777778,7.875,0.166666667,0.5,0,2,1,0.285714286,3,0.342105263,0.628571429,1,0.142857143,0.5,6,0,0.589285714,LOSE,0,165,2016,1,0.920318725,0.247641509,0.422832981,1,1,1,0.561163388,0.25,0.441690644,1,1,0.47054423,1,0,0,0
122,20160906HHNC0,20160906,HH,L,0.416666667,7.269230769,0.138888889,1.038461538,0,2,0,0.384615385,3,0.4,0.487179487,1,0.153846154,0.3,11,0,0.589285714,LOSE,0,165,2016,0.775641026,0.791602819,0.002116594,1,1,1,0,1,0.25,0.933499654,0.445369817,1,0.551452288,0.511111111,1,0,0
123,20160907HHNC0,20160907,HH,L,0.379310345,1.125,0.310344828,0.125,0,2,0,0.166666667,3,0.242424242,0.166666667,0,0,0.2,7,0,0,LOSE,0,165,2016,0.554376658,0,1,0,1,1,0,0,0.25,0,0,0,0,0.022222222,0.25,0,0
124,20160908KTHH0,20160908,HH,W,0.411764706,3,0.088235294,0.444444444,0,1,0,0.225806452,7,0.333333333,0.35483871,0,0.129032258,0.375,10,0,0.589285714,WIN,3,168,2016,0.746606335,0,0,0.281888654,1,1,0,0.031678578,1,0.367174127,0,0,0.368756674,0.877777778,1,0,0
125,20160909KTHH0,20160909,HH,W,0.212121212,1,0.151515152,0.111111111,0,0,1,0.285714286,1,0.285714286,0.4,1,0.057142857,0.2,10,0,0.589285714,WIN,3,171,2016,0,0,0.113718828,0,1,0,1,0.561163388,0,0,0.103395767,1,0,0.022222222,1,0,0
126,20160910SKHH0,20160910,HH,W,0.2,0,0.2,0.111111111,0,2,0,0.4,6,0.47826087,0.65,2,0.325,0.388888889,9,0,0.589285714,WIN,3,174,2016,0,0,0.542271408,0,1,1,0,1,1,1,1,1,1,0.945679012,0.75,0,0
127,20160911SKHH0,20160911,HH,W,0.388888889,6,0.222222222,0.444444444,0,1,1,0.294117647,3,0.351351351,0.529411765,2,0.205882353,0.5,5,1,1,WIN,3,177,2016,0.611111111,0.521912351,0.73869134,0.281888654,1,1,1,0.635435012,0.25,0.52023508,0.611031987,1,0.934575738,1,0,1,1
128,20160913HHSS0,20160913,HH,W,0.311111111,4.5,0.155555556,0.833333333,1,2,0,0.222222222,7,0.320754717,0.422222222,0,0.155555556,0.153846154,10,0,0.589285714,WIN,3,180,2016,0.15042735,0.203187251,0.149431543,1,1,1,0,0,1,0.260320254,0.190565623,0,0.564037986,0,1,0,0
129,20160914HHSS0,20160914,HH,L,0.575757576,10.125,0.060606061,0.375,0,1,0,0.264705882,4,0.285714286,0.441176471,1,0.117647059,0.333333333,6,0,0.589285714,LOSE,0,180,2016,1,1,0,0.105708245,1,1,0,0.375484325,0.5,0,0.264916382,1,0.284931627,0.674074074,0,0,0
130,20160915LTHH0,20160915,HH,W,0.388888889,6,0.111111111,0.777777778,0,3,0,0.3125,7,0.435897436,0.625,0,0.21875,0.384615385,9,0,0,WIN,3,183,2016,0.611111111,0.521912351,0,1,1,1,0,0.797904192,1,1,0.985990559,0,1,0.924786325,0.75,0,0
131,20160916LTHH0,20160916,HH,L,0.5,8,0.05,0.222222222,0,1,1,0.323529412,7,0.390243902,0.441176471,0,0.117647059,0.166666667,10,0,0,LOSE,0,183,2016,1,0.94687915,0,0,1,1,1,0.895385699,1,0.850622748,0.264916382,0,0.284931627,0,1,0,0
132,20160918HTHH0,20160918,HH,L,0.28125,3,0.3125,0.666666667,0,0,2,0.225806452,7,0.333333333,0.225806452,0,0.032258065,0.166666667,10,1,1,LOSE,0,183,2016,0,0,1,0.845665962,1,0,1,0.031678578,1,0.367174127,0,0,0,0,1,1,1
133,20160919HTHH0,20160919,HH,L,0.235294118,4,0.205882353,0.777777778,0,0,0,0.277777778,4,0.35,0.444444444,1,0.055555556,0.181818182,12,0,0,LOSE,0,183,2016,0,0.096945551,0.594264919,1,1,0,0,0.491017964,0.5,0.508755509,0.277735479,1,0,0,1,0,0
134,20160920LGHH0,20160920,HH,L,0.585365854,11,0.146341463,0.222222222,0,1,0,0.272727273,1,0.294117647,0.515151515,2,0.090909091,0,5,0,0.589285714,LOSE,0,183,2016,1,1,0.067989132,0,1,1,0,0.446379967,0,0.034041464,0.555094112,1,0.088069776,0,0,0,0
135,20160922NCHH0,20160922,HH,L,0.411764706,7,0.117647059,0.777777778,0,1,1,0.1875,3,0.235294118,0.3125,1,0.0625,0,6,0,0.589285714,LOSE,0,183,2016,0.746606335,0.73439575,0,1,1,1,1,0,0.25,0,0,1,0,0,0,0,0
136,20160924HHLG0,20160924,HH,W,0.4,7,0.125,0.555555556,0,1,1,0.404761905,6,0.446808511,0.547619048,0,0.261904762,0.444444444,11,0,0.589285714,WIN,3,186,2016,0.676923077,0.73439575,0,0.563777308,1,1,1,1,1,1,0.682452667,0,1,1,1,0,0
137,20160925HHSK0,20160925,HH,L,0.454545455,10.125,0.090909091,0,0,0,0,0.161290323,3,0.212121212,0.483870968,2,0.129032258,0.5,3,1,1,LOSE,0,186,2016,1,1,0,0,1,0,0,0,0.25,0,0.432391675,1,0.368756674,1,0,1,1
138,20160927OBHH0,20160927,HH,W,0.5,8,0.138888889,0.777777778,0,0,0,0.294117647,6,0.390243902,0.470588235,1,0.264705882,0.571428571,6,0,0.589285714,WIN,3,189,2016,1,0.94687915,0.002116594,1,1,0,0,0.635435012,1,0.850622748,0.380288251,1,1,1,0,0,0
139,20160928OBHH0,20160928,HH,L,0.527777778,12,0.166666667,0.666666667,0,3,0,0.205882353,2,0.228571429,0.5,2,0.088235294,0.111111111,6,0,0.589285714,LOSE,0,189,2016,1,1,0.247641509,0.845665962,1,1,0,0,0,0,0.495660119,1,0.068383591,0,0,0,0
140,20160930HHNC0,20160930,HH,W,0.342857143,1,0.257142857,0.222222222,0,1,0,0.289473684,2,0.317073171,0.552631579,1,0.157894737,0.25,8,0,0.589285714,WIN,3,192,2016,0.338461538,0,1,0,1,1,0,0.594390167,0,0.229045949,0.702115041,1,0.58126052,0.266666667,0.5,0,0
141,20161002WOHH0,20161002,HH,L,0.421052632,4,0.289473684,0.222222222,0,1,1,0.1875,1,0.212121212,0.375,1,0.03125,0,6,0,0.589285714,LOSE,0,192,2016,0.801619433,0.096945551,1,0,1,1,1,0,0,0,0.005329679,1,0,0,0,0,0
142,20161003HHOB0,20161003,HH,W,0.314285714,5,0.142857143,0.444444444,0,0,0,0.476190476,6,0.5,0.833333333,1,0.30952381,0.368421053,11,0,0.589285714,WIN,3,195,2016,0.169230769,0.309428951,0.037191582,0.281888654,1,0,0,1,1,1,1,1,1,0.845614035,1,0,0
143,20161005HHKT0,20161005,HH,W,0.393939394,2,0.181818182,0.555555556,0,2,0,0.368421053,5,0.428571429,0.789473684,2,0.184210526,0.285714286,11,0,0.589285714,WIN,3,198,2016,0.641025641,0,0.381564191,0.563777308,1,1,0,1,0.75,1,1,1,0.775014027,0.441269841,1,0,0
144,20161008HTHH0,20161008,HH,W,0.358974359,4.5,0.179487179,0.4,0,0,1,0.27027027,8,0.386363636,0.486486486,1,0.108108108,0.153846154,11,1,1,WIN,3,201,2016,0.433925049,0.203187251,0.360960701,0.169133192,1,0,1,0.424664185,1,0.817660342,0.442651423,1,0.214699832,0,1,1,1
1,20160401HTNC0,20160401,HT,L,0.433333333,5.625,0.3,0.625,0,1,0,0.235294118,4,0.297297297,0.529411765,1,0.088235294,0.1,7,0,0.62405303,LOSE,0,201,2016,0.952,0.57122708,1,1,1,1,0,0.094151576,0.333333333,0,0.444794589,0.5,0,0,0.333333333,0,0.076207097
2,20160402HTNC0,20160402,HT,W,0.272727273,3,0.151515152,0.222222222,0,1,0,0.242424242,5,0.342105263,0.484848485,1,0.121212121,0.428571429,8,1,0.5,WIN,3,204,2016,0,0.097320169,0.121059845,0,1,1,0,0.164907911,0.666666667,0.482082867,0.251828283,0.5,0.275176002,1,0.666666667,1,0
3,20160405LGHT0,20160405,HT,W,0.205882353,1,0.264705882,0.111111111,0,0,0,0.214285714,3,0.290322581,0.428571429,1,0.142857143,0.25,3,0,0.62405303,WIN,3,207,2016,0,0,1,0,1,0,0,0,0,0,0.008139406,0.5,0.492063492,0.461538462,0,0,0.076207097
4,20160407LGHT0,20160407,HT,L,0.368421053,8,0.236842105,0.444444444,0,0,0,0.264705882,3,0.305555556,0.558823529,0,0.117647059,0.444444444,6,1,0.5,LOSE,0,207,2016,0.554736842,1,0.882570748,0.551724138,1,0,0,0.38602146,0,0.088849488,0.572152351,0,0.239453357,1,0,1,0
5,20160408HTKT0,20160408,HT,L,0.322580645,4.5,0.096774194,0.125,1,3,0,0.107142857,4,0.21875,0.107142857,0,0,0,5,1,1,LOSE,0,207,2016,0.274193548,0.368124118,0,0,1,1,0,0,0.333333333,0,0,0,0,0,0,1,1
6,20160409HTKT0,20160409,HT,W,0.371428571,3,0.2,0.222222222,0,1,0,0.25,4,0.3,0.361111111,0,0.138888889,0.333333333,8,3,1,WIN,3,210,2016,0.573142857,0.097320169,0.553768844,0,1,1,0,0.240086518,0.333333333,0.029078014,0,0,0.452300786,0.820512821,0.666666667,1,1
7,20160410HTKT0,20160410,HT,L,0.432432432,10.125,0.27027027,0.625,0,1,0,0.368421053,5,0.441860465,0.789473684,1,0.157894737,0.333333333,10,0,0,LOSE,0,210,2016,0.946486486,1,1,1,1,1,0,1,0.666666667,1,1,0.5,0.642743222,0.820512821,1,0,0
8,20160412HTSK0,20160412,HT,W,0.272727273,6,0.333333333,0.444444444,0,0,0,0.27027027,7,0.372093023,0.756756757,4,0.189189189,0.333333333,10,0,0.62405303,WIN,3,213,2016,0,0.638928068,1,0.551724138,1,0,0,0.441240087,1,0.804717137,1,1,0.956319956,0.820512821,1,0,0.076207097
9,20160413HTSK0,20160413,HT,L,0.275862069,2.25,0.275862069,0.5,0,1,0,0.2,3,0.25,0.266666667,0,0,0,6,0,0,LOSE,0,213,2016,0,0,1,0.689655172,1,1,0,0,0,0,0,0,0,0,0,0,0
10,20160414HTSK0,20160414,HT,L,0.432432432,7.56,0.216216216,0.48,0,1,0,0.285714286,6,0.390243902,0.514285714,1,0.171428571,0.25,9,0,0.62405303,LOSE,0,213,2016,0.946486486,0.920564175,0.698492462,0.64,1,1,0,0.594499949,1,1,0.379296311,0.5,0.778354978,0.461538462,1,0,0.076207097
11,20160415WOHT0,20160415,HT,W,0.323529412,6,0.176470588,0.555555556,0,0,0,0.361111111,7,0.465116279,0.722222222,1,0.277777778,0.4,9,3,1,WIN,3,216,2016,0.28,0.638928068,0.343777712,0.827586207,1,0,0,1,1,1,1,0.5,1,1,1,1,1
12,20160417WOHT0,20160417,HT,L,0.3125,2,0.09375,0,0,3,0,0.323529412,0,0.323529412,0.5,1,0.029411765,0.166666667,7,0,0,LOSE,0,216,2016,0.2125,0,0,0,1,1,0,0.969761228,0,0.282227785,0.317436827,0.5,0,0.102564103,0.333333333,0,0
13,20160419SSHT0,20160419,HT,W,0.305555556,2,0.194444444,0.333333333,0,1,0,0.323529412,3,0.361111111,0.735294118,2,0.205882353,0.333333333,6,0,0.62405303,WIN,3,219,2016,0.17,0,0.504187605,0.275862069,1,1,0,0.969761228,0,0.686564224,1,1,1,0.820512821,0,0,0.076207097
14,20160420SSHT0,20160420,HT,L,0.264705882,1.8,0.147058824,0.6,0,1,0,0.205882353,4,0.289473684,0.205882353,0,0.029411765,0.142857143,7,2,0.666666667,LOSE,0,219,2016,0,0,0.081288797,0.937931034,1,1,0,0,0.333333333,0,0,0,0,0,0.333333333,1,0.180919139
15,20160421SSHT0,20160421,HT,L,0.463414634,8,0.170731707,0.444444444,0,1,0,0.205882353,2,0.228571429,0.5,0,0.029411765,0,8,0,0.62405303,LOSE,0,219,2016,1,1,0.292560363,0.551724138,1,1,0,0,0,0,0.317436827,0,0,0,0.666666667,0,0.076207097
16,20160422HTLT0,20160422,HT,L,0.484848485,7.875,0.090909091,0.25,2,0,2,0.277777778,3,0.315789474,0.555555556,2,0.138888889,0.4,7,0,0.62405303,LOSE,0,219,2016,1,0.977433004,0,0.068965517,1,0,1,0.515741408,0,0.198954834,0.558001488,1,0.452300786,1,0.333333333,0,0.076207097
17,20160423HTLT0,20160423,HT,W,0.45,10,0.175,1,0,1,0,0.4375,3,0.470588235,0.8125,3,0.333333333,0.5,8,0,0.62405303,WIN,3,222,2016,1,1,0.330653266,1,1,1,0,1,0,1,1,1,1,1,0.666666667,0,0.076207097
18,20160424HTLT0,20160424,HT,W,0.305555556,4,0.277777778,0.222222222,0,0,1,0.357142857,5,0.404255319,0.833333333,2,0.261904762,0.375,10,3,1,WIN,3,225,2016,0.17,0.277856135,1,0,1,0,1,1,0.666666667,1,1,1,1,1,1,1,1
19,20160426HTHH0,20160426,HT,L,0.296296296,4.5,0.185185185,0.875,0,1,0,0.225806452,5,0.314285714,0.290322581,0,0.064516129,0.181818182,8,1,0.5,LOSE,0,225,2016,0.113333333,0.368124118,0.421552205,1,1,1,0,0,0.666666667,0.182776089,0,0,0,0.167832168,0.666666667,1,0
20,20160428HTHH0,20160428,HT,L,0.289473684,2.53125,0.184210526,0.5625,0,0,0,0.175,6,0.266666667,0.275,1,0.05,0,10,0,0,LOSE,0,225,2016,0.071578947,0.012693935,0.412853742,0.844827586,1,0,0,0,1,0,0,0.5,0,0,1,0,0
21,20160429OBHT0,20160429,HT,W,0.166666667,1,0.166666667,0.888888889,0,0,0,0.233333333,5,0.324324324,0.3,0,0.133333333,0.125,9,0,0,WIN,3,228,2016,0,0,0.256281407,1,1,0,0,0.074693583,0.666666667,0.290780142,0,0,0.396632997,0,1,0,0
22,20160430OBHT0,20160430,HT,L,0.46875,7,0.1875,0.888888889,0,1,1,0.297297297,3,0.35,0.513513514,1,0.108108108,0.222222222,8,0,0.62405303,LOSE,0,228,2016,1,0.819464034,0.442211055,1,1,1,1,0.709444845,0,0.567021277,0.375952555,0.5,0.143871144,0.341880342,0.666666667,0,0.076207097
23,20160501OBHT0,20160501,HT,L,0.314285714,4,0.057142857,0.111111111,0,1,0,0.21875,4,0.285714286,0.40625,1,0.03125,0.2,8,0,0,LOSE,0,228,2016,0.223428571,0.277856135,0,0,1,1,0,0,0.333333333,0,0,0.5,0,0.246153846,0.666666667,0,0
24,20160503LTHT0,20160503,HT,W,0.2,2,0.266666667,0.888888889,0,2,0,0.24137931,4,0.333333333,0.448275862,1,0.103448276,0.111111111,9,0,0.62405303,WIN,3,231,2016,0,0,1,1,1,1,0,0.154538448,0.333333333,0.387706856,0.093462832,0.5,0.097178683,0,1,0,0.076207097
25,20160504LTHT0,20160504,HT,W,0.352941176,2,0.117647059,0.333333333,1,3,0,0.233333333,5,0.342857143,0.433333333,1,0.1,0.25,8,0,0.62405303,WIN,3,234,2016,0.46,0,0,0.275862069,1,1,0,0.074693583,0.666666667,0.490172239,0.028759234,0.5,0.062626263,0.461538462,0.666666667,0,0.076207097
26,20160505LTHT0,20160505,HT,W,0.137931034,1,0.206896552,0.111111111,1,1,0,0.473684211,12,0.568627451,0.815789474,2,0.447368421,0.615384615,11,0,0.62405303,WIN,3,237,2016,0,0,0.615317969,0,1,1,0,1,1,1,1,1,1,1,1,0,0.076207097
27,20160506HTWO0,20160506,HT,L,0.568181818,16.875,0.159090909,0.75,0,0,0,0.371428571,2,0.384615385,1.057142857,2,0.142857143,0.1,6,0,0.62405303,LOSE,0,237,2016,1,1,0.188670626,1,1,0,0,1,0,0.939443535,1,1,0.492063492,0,0,0,0.076207097
28,20160507HTWO0,20160507,HT,L,0.303030303,4.5,0.212121212,0.125,1,1,1,0.193548387,3,0.242424242,0.387096774,1,0.096774194,0.25,6,1,1,LOSE,0,237,2016,0.154545455,0.368124118,0.661946094,0,1,1,1,0,0,0,0,0.5,0.03030303,0.461538462,0,1,1
29,20160508HTWO0,20160508,HT,L,0.428571429,7.269230769,0.171428571,0.692307692,0,0,0,0.297297297,3,0.315789474,0.459459459,0,0.135135135,0.4,8,0,0.62405303,LOSE,0,237,2016,0.922857143,0.868069871,0.298779612,1,1,0,0,0.709444845,0,0.198954834,0.141889642,0,0.414687415,1,0.666666667,0,0.076207097
30,20160511KTHT0,20160511,HT,W,0.323529412,3,0.264705882,0.222222222,0,3,0,0.368421053,1,0.384615385,0.789473684,1,0.157894737,0.375,8,3,1,WIN,3,240,2016,0.28,0.097320169,1,0,1,1,0,1,0,0.939443535,1,0.5,0.642743222,1,0.666666667,1,1
31,20160512KTHT0,20160512,HT,W,0.35483871,6,0.161290323,0.555555556,0,0,0,0.421052632,5,0.476190476,0.973684211,2,0.263157895,0.333333333,8,0,0,WIN,3,243,2016,0.471612903,0.638928068,0.208299562,0.827586207,1,0,0,1,0.666666667,1,1,1,1,0.820512821,0.666666667,0,0
32,20160513HHHT0,20160513,HT,W,0.21875,2,0.1875,0.444444444,0,0,0,0.222222222,7,0.34375,0.296296296,0,0.111111111,0.111111111,5,0,0,WIN,3,246,2016,0,0,0.442211055,0.551724138,1,0,0,0,1,0.499778369,0,0,0.173961841,0,0,0,0
33,20160514HHHT0,20160514,HT,W,0.166666667,0,0.2,0,0,2,0,0.333333333,4,0.384615385,0.5,1,0.194444444,0.384615385,8,1,1,WIN,3,249,2016,0,0,0.553768844,0,1,1,0,1,0.333333333,0.939443535,0.317436827,0.5,1,1,0.666666667,1,1
34,20160515HHHT0,20160515,HT,W,0.476190476,7,0.166666667,0.555555556,0,2,0,0.28125,10,0.43902439,0.59375,2,0.25,0.375,10,1,0.5,WIN,3,252,2016,1,0.819464034,0.256281407,0.827586207,1,1,0,0.55019827,1,1,0.723389693,1,1,1,1,1,0
35,20160517HTOB0,20160517,HT,L,0.366666667,4.5,0.033333333,0.25,0,1,0,0.305555556,2,0.315789474,0.527777778,0,0.083333333,0.2,9,2,1,LOSE,0,252,2016,0.544,0.368124118,0,0.068965517,1,1,0,0.791396299,0,0.198954834,0.437719158,0,0,0.246153846,1,1,1
36,20160518HTOB0,20160518,HT,L,0.585365854,16.875,0.12195122,1,1,0,1,0.272727273,6,0.368421053,0.757575758,2,0.151515152,0.142857143,7,0,0.62405303,LOSE,0,252,2016,1,1,0,1,1,0,1,0.465622337,1,0.7652109,1,1,0.578818488,0,0.333333333,0,0.076207097
37,20160519HTOB0,20160519,HT,L,0.454545455,9,0.181818182,0.375,1,0,1,0.314285714,4,0.384615385,0.428571429,0,0.085714286,0.3,9,2,1,LOSE,0,252,2016,1,1,0.391502969,0.379310345,1,0,1,0.878030693,0.333333333,0.939443535,0.008139406,0,0,0.676923077,1,1,1
38,20160520SKHT0,20160520,HT,W,0.323529412,4,0.176470588,0.333333333,0,0,0,0.321428571,6,0.411764706,0.607142857,2,0.178571429,0.285714286,7,1,1,WIN,3,255,2016,0.28,0.277856135,0.343777712,0.275862069,1,0,0,0.948913379,1,1,0.781382959,1,0.84992785,0.615384615,0.333333333,1,1
